status	sim_time	in_0	in_1	
0	6.56046	1	0.468169	
1	6.70773	0	0	
1	6.93476	0	0	
1	7.05582	0	0	
1	7.54857	0	0	
0	4.28327	1	0.0608167	
1	4.47646	0	0	
1	4.73848	0	0	
1	4.74271	0	0	
1	4.9383	0	0	
1	7.94456	0	0	
1	8.05122	0	0	
0	0.292636	1	1	
1	0.710773	0	0	
1	1.25129	0	0	
1	1.30909	0	0	
1	1.44599	0	0	
0	4.34218	1	0.384516	
1	5.03799	0	0	
1	5.50838	0	0	
0	5.82488	1	1	
1	6.01753	0	0	
0	3.57017	1	1	
1	3.91128	0	0	
1	4.29129	0	0	
1	4.34106	0	0	
1	5.13787	0	0	
0	55.1749	0.0532934	1	
0	10.61	1	1	
0	2.89146	1	1	
1	3.36698	0	0	
1	3.36982	0	0	
1	3.43377	0	0	
1	4.52718	0	0	
0	5.04419	1	1	
1	6.08231	0	0	
1	6.27051	0	0	
1	7.12351	0	0	
0	8.58633	1	1	
0	5.81051	1	1	
1	5.83181	0	0	
1	6.14112	0	0	
0	5.58482	1	1	
1	5.86109	0	0	
1	6.46857	0	0	
1	7.97513	0	0	
0	8.11026	1	1	
1	8.5809	0	0	
1	8.76004	0	0	
1	8.88854	0	0	
1	8.91913	0	0	
1	9.04611	0	0	
1	9.24242	0	0	
1	9.55714	0	0	
1	9.75028	0	0	
1	9.8008	0	0	
1	10.1899	0	0	
0	10.1278	1	1	
1	10.2459	0	0	
0	10.2632	1	1	
0	8.85017	1	1	
1	9.15478	0	0	
1	9.67532	0	0	
1	10.0828	0	0	
0	5.32708	1	0.669201	
1	5.60564	0	0	
1	5.70611	0	0	
1	6.09701	0	0	
1	6.96355	0	0	
1	7.70368	0	0	
0	3.3367	1	1	
1	3.40984	0	0	
1	4.13642	0	0	
1	4.48221	0	0	
1	6.22892	0	0	
0	14.3467	0.136032	1	
0	6.19573	1	1	
1	6.39206	0	0	
0	4.63793	1	1	
1	5.41182	0	0	
1	5.43486	0	0	
0	3.03137	1	1	
1	3.06084	0	0	
1	3.16906	0	0	
1	3.85127	0	0	
0	3.74177	1	1	
1	3.84461	0	0	
1	3.86893	0	0	
1	4.83055	0	0	
0	5.92113	1	1	
1	5.94711	0	0	
1	6.09715	0	0	
1	6.77033	0	0	
1	6.86911	0	0	
0	20.278	0.351931	1	
0	9.583	1	1	
0	4.18062	1	1	
1	4.24356	0	0	
1	4.37333	0	0	
0	9.4336	1	1	
1	9.49913	0	0	
1	9.5149	0	0	
1	9.67699	0	0	
1	10.199	0	0	
1	10.3203	0	0	
1	10.6403	0	0	
1	11.104	0	0	
1	11.2522	0	0	
0	5.60286	1	0.212282	
1	5.69289	0	0	
1	6.25051	0	0	
1	6.66251	0	0	
0	9.60833	1	0.695265	
1	9.70058	0	0	
1	10.3439	0	0	
1	10.8166	0	0	
0	8.92572	1	0.74059	
0	1.28259	1	1	
1	1.42202	0	0	
1	2.17615	0	0	
1	3.13181	0	0	
1	8.75767	0	0	
1	8.96873	0	0	
1	9.04785	0	0	
0	4.81193	1	1	
1	4.96102	0	0	
1	5.29837	0	0	
1	5.44616	0	0	
1	6.83732	0	0	
0	12.782	1	0.722074	
1	12.8793	0	0	
0	27.3655	1	0.482736	
0	27.7659	1	1	
0	9.43407	1	1	
0	1.75188	1	0.0235677	
1	1.97229	0	0	
1	2.63575	0	0	
1	2.73991	0	0	
1	4.68638	0	0	
1	5.85646	0	0	
1	6.49509	0	0	
0	6.88642	1	1	
1	6.89055	0	0	
1	8.32774	0	0	
0	3.47451	1	0.209418	
1	3.78042	0	0	
1	4.14084	0	0	
1	4.7842	0	0	
0	9.93313	1	0.652227	
1	9.9584	0	0	
0	3.09764	1	1	
1	3.46424	0	0	
1	3.77102	0	0	
1	3.80853	0	0	
0	3.88557	1	1	
1	4.71018	0	0	
0	4.95352	1	1	
1	4.99256	0	0	
0	0.685046	1	1	
1	0.947359	0	0	
1	4.57284	0	0	
0	2.23202	1	1	
1	2.57207	0	0	
1	2.78116	0	0	
1	4.93744	0	0	
1	5.45781	0	0	
1	5.59144	0	0	
1	5.9176	0	0	
1	5.96522	0	0	
1	6.01567	0	0	
1	6.05433	0	0	
0	6.10466	1	1	
0	2.56639	1	1	
1	3.03148	0	0	
1	3.72278	0	0	
1	3.81533	0	0	
1	4.37208	0	0	
0	19.0358	0.0862804	1	
0	19.4189	1	1	
1	19.5187	0	0	
0	10.1071	1	1	
1	10.1325	0	0	
1	11.165	0	0	
1	11.3755	0	0	
1	13.061	0	0	
1	19.615	0	0	
0	13.3264	1	1	
0	0.252641	1	1	
1	0.972403	0	0	
1	1.93185	0	0	
1	3.2593	0	0	
1	4.5752	0	0	
0	13.0077	1	1	
1	13.461	0	0	
1	14.6482	0	0	
1	14.6842	0	0	
1	14.8257	0	0	
0	15.9364	1	0.935465	
1	16.2734	0	0	
1	16.391	0	0	
0	18.9227	0.716929	1	
1	18.9798	0	0	
0	9.65223	1	1	
1	11.6089	0	0	
0	10.7756	1	0.403587	
1	11.2722	0	0	
0	23.1433	0.371373	0.792419	
0	6.35435	1	1	
1	6.42392	0	0	
0	5.60508	1	1	
1	5.81815	0	0	
1	5.94319	0	0	
1	7.03365	0	0	
1	7.37225	0	0	
0	8.06667	1	1	
1	8.23881	0	0	
1	8.47275	0	0	
0	2.40508	1	1	
1	2.75131	0	0	
1	2.81887	0	0	
1	2.89787	0	0	
0	1.09662	1	1	
1	1.46092	0	0	
1	2.6113	0	0	
1	3.52402	0	0	
1	5.25216	0	0	
0	6.77929	1	1	
0	71.6804	0.159311	0.93023	
0	5.37973	1	1	
1	5.63341	0	0	
1	5.89551	0	0	
1	6.90274	0	0	
0	11.5427	1	1	
0	3.34911	1	1	
1	3.85697	0	0	
1	4.81571	0	0	
1	5.04574	0	0	
0	0.674606	1	1	
1	0.971542	0	0	
1	2.2269	0	0	
1	2.30609	0	0	
1	8.39073	0	0	
1	12.3215	0	0	
1	12.3297	0	0	
1	12.5629	0	0	
1	13.8161	0	0	
1	14.1586	0	0	
1	14.1952	0	0	
0	7.3191	1	1	
1	7.47456	0	0	
1	8.12878	0	0	
0	5.60205	1	1	
1	6.38433	0	0	
1	7.18684	0	0	
0	7.98362	1	1	
1	8.17211	0	0	
0	36.0014	0.0167247	1	
1	36.1422	0	0	
1	36.3128	0	0	
0	33.3336	1	1	
0	10.4961	1	1	
0	1.08374	1	1	
1	2.18203	0	0	
1	2.22202	0	0	
0	2.65408	1	1	
1	2.78865	0	0	
1	2.83037	0	0	
1	3.19423	0	0	
1	3.43391	0	0	
1	3.94572	0	0	
1	4.79127	0	0	
0	5.92076	1	1	
1	6.28337	0	0	
1	6.28751	0	0	
1	6.67724	0	0	
0	0.127976	1	1	
1	0.389766	0	0	
1	0.670315	0	0	
1	2.48541	0	0	
0	5.6067	1	0.471434	
1	6.26975	0	0	
1	6.35491	0	0	
1	6.44788	0	0	
1	6.84138	0	0	
1	7.09994	0	0	
0	12.6599	1	0.58872	
1	13.4459	0	0	
0	50.7848	0.126748	1	
1	51.0616	0	0	
0	7.69802	1	1	
1	7.77993	0	0	
0	8.34898	1	1	
1	8.37924	0	0	
1	8.71006	0	0	
1	8.91439	0	0	
1	9.2369	0	0	
1	9.38909	0	0	
0	6.71176	1	1	
1	6.92874	0	0	
1	6.97751	0	0	
1	7.43402	0	0	
1	7.74416	0	0	
0	8.94152	1	1	
1	9.31997	0	0	
1	9.50259	0	0	
1	11.031	0	0	
0	1.48604	1	1	
1	1.93018	0	0	
1	2.01201	0	0	
1	4.18745	0	0	
0	3.46382	1	1	
0	0.0775421	1	1	
1	0.219705	0	0	
1	0.42144	0	0	
0	0.889406	1	1	
1	1.49426	0	0	
1	1.58225	0	0	
0	2.26418	1	1	
1	2.31212	0	0	
1	2.64155	0	0	
1	2.68135	0	0	
1	2.70125	0	0	
1	3.22903	0	0	
1	3.85494	0	0	
1	3.97633	0	0	
0	4.47724	1	1	
0	2.84012	1	1	
0	11.8067	0.211705	1	
0	11.8926	1	1	
1	11.9242	0	0	
1	12.0111	0	0	
1	12.2386	0	0	
1	12.2419	0	0	
0	4.4921	1	1	
1	5.1948	0	0	
1	5.26821	0	0	
1	5.50283	0	0	
1	5.66349	0	0	
0	12.398	1	1	
1	12.6938	0	0	
1	12.7344	0	0	
0	14.4059	1	0.714427	
0	14.6635	1	1	
0	13.5218	0.460366	1	
0	21.8188	0.104765	1	
0	38.9935	0.573613	1	
0	39.026	1	1	
0	31.9799	1	1	
0	16.376	1	1	
0	12.7228	1	1	
1	13.2094	0	0	
0	5.80364	1	1	
0	0.350545	1	1	
1	0.714824	0	0	
1	1.53226	0	0	
1	3.4402	0	0	
0	4.09206	1	1	
1	4.16684	0	0	
0	2.55825	1	1	
1	3.25473	0	0	
1	3.52946	0	0	
1	3.80235	0	0	
1	4.8808	0	0	
1	6.0169	0	0	
0	4.23022	1	1	
1	4.51705	0	0	
0	1.69328	1	1	
1	1.95924	0	0	
0	17.0768	0.157728	1	
1	17.1197	0	0	
1	17.1684	0	0	
1	17.1917	0	0	
0	13.5205	1	1	
1	13.6552	0	0	
1	14.0647	0	0	
0	14.344	1	1	
1	16.3801	0	0	
0	12.2317	1	1	
1	12.2748	0	0	
1	13.4083	0	0	
1	14.7748	0	0	
0	5.38491	1	1	
1	5.57456	0	0	
1	5.91934	0	0	
1	6.67935	0	0	
0	7.23886	1	1	
1	7.4044	0	0	
1	7.80138	0	0	
0	7.603	1	1	
1	7.68575	0	0	
1	7.95346	0	0	
0	2.28587	1	1	
0	1.71325	0.404622	1	
1	2.04335	0	0	
1	2.69822	0	0	
1	3.46128	0	0	
1	3.60163	0	0	
0	24.1449	0.161737	1	
1	24.5475	0	0	
0	6.09412	1	1	
1	6.35404	0	0	
1	6.78281	0	0	
0	5.00291	1	1	
1	6.40121	0	0	
0	2.04308	1	1	
1	2.23399	0	0	
1	2.35632	0	0	
0	5.8395	1	1	
0	21.1402	0.241981	1	
0	2.86157	1	1	
1	3.33312	0	0	
1	4.50129	0	0	
1	5.5534	0	0	
0	6.85684	1	1	
0	6.97414	1	1	
0	3.6146	1	1	
1	3.79615	0	0	
1	5.53218	0	0	
1	6.77944	0	0	
1	7.08632	0	0	
1	7.26735	0	0	
1	7.35489	0	0	
1	7.41448	0	0	
1	7.78502	0	0	
1	8.08735	0	0	
1	8.38407	0	0	
0	9.48372	1	0.714149	
0	9.58656	1	1	
1	9.65222	0	0	
0	5.6039	1	0.452852	
1	6.80867	0	0	
1	6.94664	0	0	
1	7.06971	0	0	
0	9.70006	1	0.923867	
1	9.8861	0	0	
1	9.95553	0	0	
0	11.9647	1	0.847675	
0	4.45677	1	1	
0	25.9033	0.172486	1	
0	5.7007	1	1	
1	6.32187	0	0	
0	7.77199	1	1	
0	6.9942	1	1	
1	7.78014	0	0	
1	7.82726	0	0	
0	4.44846	1	1	
1	4.73235	0	0	
1	6.15204	0	0	
1	7.75891	0	0	
1	7.8809	0	0	
1	7.89766	0	0	
1	8.03622	0	0	
1	8.39307	0	0	
0	6.25217	1	1	
1	6.55024	0	0	
1	6.91695	0	0	
0	5.26525	1	1	
0	11.0846	0.400546	1	
1	11.4858	0	0	
0	6.07766	1	1	
0	0.926587	1	1	
1	1.06115	0	0	
1	2.16029	0	0	
0	5.85547	0.586912	1	
1	6.16656	0	0	
1	6.18765	0	0	
1	6.40246	0	0	
1	6.74744	0	0	
0	36.5972	0.0690445	0.986973	
0	20.9248	1	1	
0	15.926	1	1	
0	12.9503	0.496697	1	
1	12.9893	0	0	
1	13.1436	0	0	
1	13.7876	0	0	
1	14.4845	0	0	
0	1.44306	1	1	
1	1.83659	0	0	
1	2.13102	0	0	
1	3.12657	0	0	
0	2.33877	1	1	
1	2.87938	0	0	
1	3.33256	0	0	
1	3.37922	0	0	
1	6.78878	0	0	
0	4.79335	1	1	
0	11.8284	0.158305	1	
1	12.3682	0	0	
0	4.89254	1	1	
1	5.45931	0	0	
0	5.43019	1	1	
1	5.78188	0	0	
1	6.01663	0	0	
1	6.25957	0	0	
0	6.27313	1	1	
1	6.46836	0	0	
1	6.60569	0	0	
1	6.61606	0	0	
0	7.84303	1	1	
1	8.0535	0	0	
0	17.75	0.456706	1	
0	1.53419	1	1	
1	1.63552	0	0	
0	0.271682	1	1	
1	0.569863	0	0	
1	1.53876	0	0	
1	2.28651	0	0	
1	2.97407	0	0	
1	3.35434	0	0	
1	4.56923	0	0	
0	7.64032	0.660165	1	
0	20.0184	0.30939	1	
0	19.5458	1	0.909198	
1	19.6616	0	0	
0	3.59418	1	1	
1	3.74978	0	0	
1	4.61671	0	0	
1	5.05937	0	0	
0	18.9205	0.285659	1	
0	5.36048	1	1	
1	6.13126	0	0	
1	6.17782	0	0	
1	6.22125	0	0	
0	11.5885	0.546501	1	
1	11.7402	0	0	
1	12.5867	0	0	
1	13.2595	0	0	
0	13.4649	1	1	
0	24.8658	0.340913	1	
0	53.086	0.173219	1	
0	41.7701	1	1	
0	11.6745	1	1	
1	11.7439	0	0	
1	12.7545	0	0	
1	12.9969	0	0	
1	14.8643	0	0	
0	23.0881	1	1	
0	15.0167	1	1	
1	15.084	0	0	
0	9.32733	1	1	
0	2.01578	1	1	
0	0.0175098	1	1	
1	0.0376201	0	0	
1	1.33329	0	0	
1	1.35589	0	0	
1	3.2503	0	0	
0	0.0716329	1	1	
1	0.428163	0	0	
1	0.771443	0	0	
1	1.35718	0	0	
0	3.49886	1	1	
0	2.20902	1	1	
1	2.47855	0	0	
0	3.27938	1	1	
1	3.42627	0	0	
1	3.50453	0	0	
0	2.82711	1	1	
1	3.60029	0	0	
1	3.60895	0	0	
1	3.62432	0	0	
1	3.75101	0	0	
0	3.6862	1	1	
1	3.86595	0	0	
0	1.60714	1	1	
1	1.92076	0	0	
1	2.49	0	0	
1	2.54994	0	0	
0	3.96987	1	1	
1	3.99611	0	0	
1	4.12909	0	0	
1	4.22259	0	0	
1	4.24809	0	0	
0	2.53053	1	1	
1	2.57482	0	0	
1	2.71357	0	0	
1	4.12812	0	0	
0	4.00772	1	1	
1	4.03192	0	0	
0	4.13519	1	1	
0	4.62781	1	1	
1	4.64102	0	0	
1	4.69491	0	0	
1	4.85736	0	0	
1	4.88027	0	0	
1	4.91325	0	0	
1	5.08576	0	0	
0	3.75791	1	1	
1	3.92602	0	0	
1	3.98779	0	0	
1	4.4343	0	0	
0	4.36029	1	1	
1	4.3628	0	0	
1	4.72073	0	0	
0	1.57479	1	1	
1	1.68649	0	0	
1	1.92969	0	0	
1	3.09378	0	0	
1	3.53137	0	0	
0	26.4763	0.101969	1	
0	20.056	1	1	
1	20.1708	0	0	
1	20.2614	0	0	
0	2.35671	1	1	
1	2.37685	0	0	
1	3.55481	0	0	
1	4.10583	0	0	
0	5.11591	1	1	
1	5.11735	0	0	
1	5.59854	0	0	
1	5.98509	0	0	
1	6.92603	0	0	
0	19.2432	0.385179	1	
0	15.9164	1	1	
1	17.2491	0	0	
1	17.2895	0	0	
0	4.64863	1	0.761421	
1	5.54032	0	0	
0	2.60758	1	0.499555	
1	2.67664	0	0	
1	2.77722	0	0	
1	3.00348	0	0	
0	1.16656	1	1	
1	1.52822	0	0	
1	1.63436	0	0	
1	1.74797	0	0	
1	2.10786	0	0	
0	5.21298	1	0.819851	
0	2.37093	1	1	
1	2.45681	0	0	
1	3.60487	0	0	
1	3.94822	0	0	
1	4.3498	0	0	
1	5.60069	0	0	
1	5.98119	0	0	
1	6.35502	0	0	
1	6.40777	0	0	
1	6.46038	0	0	
0	6.46306	1	1	
1	6.48015	0	0	
0	0.79107	1	1	
1	0.827155	0	0	
1	3.99573	0	0	
1	6.56154	0	0	
1	6.59779	0	0	
1	6.87625	0	0	
1	7.12774	0	0	
0	1.10415	1	1	
0	1.08353	1	1	
1	1.56181	0	0	
1	1.80787	0	0	
1	1.87959	0	0	
1	1.8835	0	0	
1	2.36213	0	0	
0	9.68829	0.12031	1	
1	9.76887	0	0	
1	9.97674	0	0	
0	10.1212	1	1	
1	10.2739	0	0	
1	10.4682	0	0	
0	3.6894	1	1	
1	3.81695	0	0	
1	4.62336	0	0	
1	5.8817	0	0	
1	6.42269	0	0	
0	10.2068	1	0.826155	
1	10.4567	0	0	
1	10.7764	0	0	
1	10.7943	0	0	
0	0.632934	1	1	
1	1.34084	0	0	
1	2.65338	0	0	
1	3.15421	0	0	
1	3.78473	0	0	
0	12.3642	1	0.459188	
0	18.7088	0.0440331	1	
0	14.9322	1	1	
1	15.2555	0	0	
1	15.7398	0	0	
1	16.4788	0	0	
0	16.4396	1	1	
1	16.6474	0	0	
0	4.66422	1	1	
1	5.6603	0	0	
0	11.4383	0.387572	1	
1	11.4842	0	0	
1	11.9706	0	0	
0	0.54143	1	1	
1	0.673153	0	0	
1	1.42389	0	0	
1	3.15932	0	0	
1	9.62311	0	0	
0	0.721429	1	1	
1	1.0928	0	0	
1	1.2882	0	0	
0	23.7318	0.066781	1	
0	2.30823	1	1	
1	2.3204	0	0	
1	3.44074	0	0	
0	3.63075	1	1	
1	3.67742	0	0	
1	3.79602	0	0	
1	3.9983	0	0	
1	4.62766	0	0	
1	4.66631	0	0	
1	5.81425	0	0	
0	6.75008	1	0.222991	
1	6.90828	0	0	
0	1.89832	1	1	
1	2.33203	0	0	
1	2.39288	0	0	
1	2.56026	0	0	
1	5.55298	0	0	
1	7.40484	0	0	
1	8.28665	0	0	
1	9.35115	0	0	
0	5.28168	1	1	
1	6.015	0	0	
1	6.4493	0	0	
1	6.55993	0	0	
0	1.93033	1	1	
1	2.53296	0	0	
1	2.98557	0	0	
1	3.11273	0	0	
1	3.89479	0	0	
1	10.5123	0	0	
0	5.5047	1	0.582369	
1	5.92216	0	0	
1	6.26952	0	0	
1	6.41277	0	0	
0	12.2199	0.0729662	1	
1	12.4137	0	0	
0	44.541	0.210095	1	
1	44.5456	0	0	
1	44.607	0	0	
0	2.70164	1	1	
1	2.84253	0	0	
1	3.94975	0	0	
0	16.6006	1	0.250739	
1	17.2362	0	0	
1	18.0686	0	0	
1	18.4129	0	0	
0	54.0314	0.0597358	0.943679	
0	48.2904	1	1	
0	6.18354	1	1	
1	6.8874	0	0	
1	7.11689	0	0	
0	8.13478	1	1	
1	8.96585	0	0	
1	9.69722	0	0	
1	10.4346	0	0	
0	4.73332	1	1	
1	4.76498	0	0	
0	4.82328	1	1	
1	4.92614	0	0	
1	5.25322	0	0	
1	5.90128	0	0	
1	8.28977	0	0	
0	5.43419	1	1	
1	5.90705	0	0	
1	7.11815	0	0	
0	12.7724	1	0.410393	
1	13.2116	0	0	
1	13.4084	0	0	
1	13.4228	0	0	
1	13.4277	0	0	
0	2.65144	1	1	
1	2.89511	0	0	
1	3.38396	0	0	
1	3.55377	0	0	
0	4.72329	1	1	
1	4.77995	0	0	
1	5.01953	0	0	
1	5.72569	0	0	
1	7.04731	0	0	
0	8.98568	1	0.812423	
0	53.5555	0.0184827	1	
0	0.592533	1	1	
1	0.781821	0	0	
1	0.841132	0	0	
1	2.43704	0	0	
1	2.85238	0	0	
0	12.9627	1	1	
0	8.13075	1	1	
1	8.70007	0	0	
1	8.70991	0	0	
1	9.37794	0	0	
0	10.26	1	1	
1	10.8249	0	0	
1	11.582	0	0	
1	11.6542	0	0	
1	12.9648	0	0	
0	3.30593	1	1	
1	4.38591	0	0	
1	4.44486	0	0	
1	4.71508	0	0	
1	7.65311	0	0	
1	13.4683	0	0	
0	7.31497	1	0.73619	
1	7.89265	0	0	
1	9.45991	0	0	
1	9.71105	0	0	
1	11.7663	0	0	
0	15.6073	1	0.868751	
0	57.2896	0.358032	0.914914	
0	28.804	1	1	
1	29.2873	0	0	
1	29.341	0	0	
0	13.476	1	1	
1	13.6686	0	0	
1	14.0171	0	0	
1	14.9219	0	0	
0	0.817231	1	1	
1	1.71821	0	0	
1	5.11314	0	0	
0	3.17297	1	1	
0	2.51499	1	1	
1	2.77417	0	0	
0	1.22231	1	1	
1	1.33979	0	0	
1	1.36176	0	0	
1	1.54581	0	0	
1	2.34251	0	0	
1	3.38409	0	0	
1	3.45026	0	0	
0	3.28437	1	1	
1	3.61679	0	0	
1	3.62722	0	0	
1	3.8339	0	0	
1	4.35029	0	0	
1	4.86507	0	0	
0	3.4709	1	1	
1	3.94895	0	0	
1	4.90162	0	0	
1	5.13255	0	0	
1	5.75764	0	0	
0	6.06773	1	1	
1	6.13737	0	0	
1	6.54711	0	0	
1	6.7422	0	0	
0	1.75249	1	1	
1	3.15467	0	0	
1	3.78802	0	0	
0	4.6035	1	0.328321	
0	9.51766	0.519674	1	
1	9.79495	0	0	
0	7.07414	1	1	
1	7.12696	0	0	
1	7.24764	0	0	
0	31.7628	0.230311	0.924616	
1	31.7741	0	0	
0	19.0261	1	1	
1	19.0279	0	0	
1	19.1095	0	0	
1	20.0123	0	0	
1	20.0802	0	0	
0	9.72633	1	0.170975	
1	9.74786	0	0	
0	3.35722	1	0.546021	
1	3.36808	0	0	
1	3.42999	0	0	
1	3.46748	0	0	
1	4.04077	0	0	
1	7.10423	0	0	
1	7.11709	0	0	
0	7.15251	1	1	
1	8.61452	0	0	
0	5.89677	1	1	
1	5.9509	0	0	
1	6.12794	0	0	
0	6.33199	1	1	
1	6.38538	0	0	
1	6.57522	0	0	
1	6.80834	0	0	
1	8.2594	0	0	
0	0.56181	1	1	
1	0.742714	0	0	
1	1.8593	0	0	
1	2.08664	0	0	
0	2.71485	1	1	
1	3.61969	0	0	
1	3.81626	0	0	
1	4.0053	0	0	
1	4.58549	0	0	
0	24.4857	0.15081	1	
1	24.4946	0	0	
0	4.2683	1	1	
1	4.34268	0	0	
1	5.51239	0	0	
0	11.3364	1	1	
1	11.4407	0	0	
0	2.20736	1	1	
1	2.841	0	0	
1	3.40643	0	0	
0	2.48742	1	1	
0	1.79528	1	1	
1	1.80489	0	0	
1	2.43856	0	0	
1	2.52788	0	0	
1	2.88506	0	0	
1	3.32708	0	0	
1	4.21258	0	0	
1	4.31368	0	0	
1	4.99952	0	0	
1	5.03167	0	0	
0	6.48494	1	1	
0	6.22917	1	1	
1	6.55631	0	0	
0	4.70271	1	1	
1	5.04346	0	0	
1	6.34767	0	0	
0	4.82368	1	1	
1	5.39832	0	0	
0	5.67952	1	0.753592	
0	3.99908	1	1	
0	3.24997	1	1	
1	3.62273	0	0	
1	3.68697	0	0	
1	4.19587	0	0	
1	4.43326	0	0	
1	5.19059	0	0	
1	5.63089	0	0	
1	5.73497	0	0	
1	5.95483	0	0	
1	6.29206	0	0	
1	6.50215	0	0	
0	0.464196	1	1	
1	0.699275	0	0	
1	1.19483	0	0	
1	1.27238	0	0	
0	6.51694	1	1	
1	6.57731	0	0	
1	6.64616	0	0	
1	6.7083	0	0	
1	6.76167	0	0	
1	6.97828	0	0	
1	7.01801	0	0	
1	7.25943	0	0	
0	4.45757	1	1	
1	5.14989	0	0	
1	5.44899	0	0	
1	5.46951	0	0	
1	5.60815	0	0	
1	7.92363	0	0	
0	6.34576	1	0.554558	
1	6.94639	0	0	
1	7.20825	0	0	
1	7.64706	0	0	
1	7.94182	0	0	
0	7.98925	1	1	
1	8.11399	0	0	
0	12.6567	0.262211	1	
0	6.41993	1	0.206189	
0	8.02843	1	0.452885	
1	8.10648	0	0	
1	9.07266	0	0	
0	6.06142	1	0.66771	
1	6.0986	0	0	
0	1.73962	1	1	
1	1.77206	0	0	
1	3.3087	0	0	
1	4.03103	0	0	
0	9.1068	1	0.588294	
0	5.52567	1	1	
1	5.73578	0	0	
0	1.89409	1	1	
1	1.91772	0	0	
1	2.03414	0	0	
0	3.37042	1	0.758911	
1	3.84886	0	0	
1	4.32116	0	0	
1	4.56497	0	0	
0	4.94264	1	1	
0	41.1358	0.0485976	1	
0	5.34049	1	1	
1	5.48642	0	0	
1	5.53581	0	0	
0	5.12466	1	1	
1	5.18365	0	0	
1	5.63302	0	0	
1	6.94603	0	0	
0	4.45967	1	1	
1	4.46782	0	0	
1	5.00198	0	0	
1	6.61088	0	0	
1	7.1975	0	0	
1	7.90469	0	0	
0	5.62057	1	1	
1	5.71754	0	0	
1	5.80349	0	0	
1	6.71951	0	0	
0	8.19915	1	1	
1	8.33098	0	0	
1	8.77776	0	0	
1	8.83301	0	0	
1	8.848	0	0	
1	8.9481	0	0	
0	4.84123	1	1	
1	4.91366	0	0	
0	22.739	0.122516	1	
1	22.8986	0	0	
0	19.1287	1	1	
1	19.3036	0	0	
0	9.52278	1	1	
1	9.93845	0	0	
1	10.1775	0	0	
0	5.8087	1	1	
1	6.83811	0	0	
1	7.28936	0	0	
1	7.39266	0	0	
0	8.71445	1	1	
1	8.76276	0	0	
0	9.19565	1	1	
0	9.11534	1	1	
1	9.22276	0	0	
1	9.29497	0	0	
1	9.45507	0	0	
0	2.88669	1	1	
1	3.24532	0	0	
1	4.15189	0	0	
0	4.63605	1	0.732329	
0	5.37121	0.31703	1	
1	5.69657	0	0	
1	6.38529	0	0	
1	7.54317	0	0	
1	8.03041	0	0	
1	9.59917	0	0	
1	9.95092	0	0	
1	10.2111	0	0	
1	10.2759	0	0	
0	4.06075	1	1	
1	4.54381	0	0	
1	4.62008	0	0	
1	6.23149	0	0	
1	8.08674	0	0	
0	1.67157	1	1	
1	1.77163	0	0	
0	2.71406	1	0.0961301	
1	2.7965	0	0	
1	3.02674	0	0	
1	3.75498	0	0	
1	4.29971	0	0	
1	4.49708	0	0	
1	4.85052	0	0	
1	5.13116	0	0	
1	6.0099	0	0	
0	6.59019	1	1	
1	7.06346	0	0	
1	7.25203	0	0	
0	8.04451	1	0.826643	
1	8.25634	0	0	
0	0.981963	1	1	
1	1.04813	0	0	
1	1.20021	0	0	
1	2.56036	0	0	
1	3.58343	0	0	
0	5.36068	1	1	
1	5.6282	0	0	
0	23.3021	0.250321	1	
1	23.3117	0	0	
1	23.4937	0	0	
1	23.5266	0	0	
0	67.7902	0.347456	1	
0	14.5242	1	1	
0	4.10996	1	1	
1	4.47267	0	0	
1	4.48121	0	0	
1	6.85153	0	0	
0	1.63272	1	1	
0	0.944392	1	1	
1	1.40153	0	0	
1	3.21423	0	0	
1	3.33174	0	0	
1	3.81469	0	0	
1	3.95519	0	0	
1	4.67239	0	0	
1	4.77565	0	0	
0	1.97374	1	1	
1	2.0765	0	0	
1	2.13583	0	0	
1	2.77897	0	0	
1	3.05125	0	0	
0	5.14448	1	1	
1	5.24282	0	0	
1	5.78056	0	0	
1	5.9495	0	0	
0	8.51893	1	0.715205	
1	9.15818	0	0	
0	0.443763	1	1	
1	0.604115	0	0	
1	1.53286	0	0	
1	2.12704	0	0	
1	8.71939	0	0	
0	8.66129	1	1	
0	5.32841	1	1	
1	5.74311	0	0	
1	5.94427	0	0	
1	7.19741	0	0	
0	26.1681	0.107267	1	
0	27.9779	0.719281	1	
0	28.0171	1	1	
0	3.1765	1	1	
0	1.14732	1	1	
1	1.30356	0	0	
1	1.50073	0	0	
1	4.11056	0	0	
1	6.32113	0	0	
1	7.28073	0	0	
0	7.34062	1	1	
1	7.84035	0	0	
1	8.36128	0	0	
0	6.32686	1	1	
1	6.79697	0	0	
1	6.80607	0	0	
0	6.60612	1	1	
1	7.26768	0	0	
0	8.90848	0.248602	1	
1	8.96304	0	0	
0	16.0823	0.522325	1	
1	16.5336	0	0	
1	17.464	0	0	
1	18.0719	0	0	
0	20.4239	1	0.915423	
0	9.88293	1	1	
0	1.7549	1	1	
1	2.41307	0	0	
1	3.10843	0	0	
1	3.48683	0	0	
1	3.57209	0	0	
0	4.37958	1	1	
1	4.95562	0	0	
1	5.27898	0	0	
1	5.32838	0	0	
1	7.06971	0	0	
0	13.3526	0.434187	0.898434	
1	13.4077	0	0	
1	13.4722	0	0	
0	19.5355	1	0.690885	
1	19.7701	0	0	
